ts,date,jcd,rno,combo,odds
2026-09-20 15:48:05,20260920,6,10,6-3-5,426.6
2026-09-20 15:48:05,20260920,6,10,6-4-1,134.2
2026-09-20 15:48:05,20260920,6,10,6-4-2,121.9
2026-09-20 15:48:05,20260920,6,10,6-4-3,497.7
2026-09-20 15:48:05,20260920,6,10,6-4-5,209.5
2026-09-20 15:48:05,20260920,6,10,6-5-1,442.4
2026-09-20 15:48:05,20260920,6,10,6-5-2,385.3
2026-09-20 15:48:05,20260920,6,10,6-5-3,628.7
2026-09-20 15:48:05,20260920,6,10,6-5-4,271.5
2026-09-20 15:50:45,20260920,17,11,1-2-3,14.9
2026-09-20 15:50:45,20260920,17,11,1-2-4,12.2
2026-09-20 15:50:45,20260920,17,11,1-2-5,13.7
2026-09-20 15:50:45,20260920,17,11,1-2-6,124.5
2026-09-20 15:50:45,20260920,17,11,1-3-2,29.0
2026-09-20 15:50:45,20260920,17,11,1-3-4,31.7
2026-09-20 15:50:45,20260920,17,11,1-3-5,34.2
2026-09-20 15:50:45,20260920,17,11,1-3-6,250.8
2026-09-20 15:50:45,20260920,17,11,1-4-2,28.9
2026-09-20 15:50:45,20260920,17,11,1-4-3,47.6
2026-09-20 15:50:45,20260920,17,11,1-4-5,28.1
2026-09-20 15:50:45,20260920,17,11,1-4-6,251.8
2026-09-20 15:50:45,20260920,17,11,1-5-2,39.0
2026-09-20 15:50:45,20260920,17,11,1-5-3,62.2
2026-09-20 15:50:45,20260920,17,11,1-5-4,50.2
2026-09-20 15:50:45,20260920,17,11,1-5-6,228.8
2026-09-20 15:50:45,20260920,17,11,1-6-2,408.5
2026-09-20 15:50:45,20260920,17,11,1-6-3,603.6
2026-09-20 15:50:45,20260920,17,11,1-6-4,620.3
2026-09-20 15:50:45,20260920,17,11,1-6-5,508.3
2026-09-20 15:50:45,20260920,17,11,2-1-3,22.0
2026-09-20 15:50:45,20260920,17,11,2-1-4,19.0
2026-09-20 15:50:45,20260920,17,11,2-1-5,23.0
2026-09-20 15:50:45,20260920,17,11,2-1-6,180.5
2026-09-20 15:50:45,20260920,17,11,2-3-1,55.0
2026-09-20 15:50:45,20260920,17,11,2-3-4,38.2
2026-09-20 15:50:45,20260920,17,11,2-3-5,44.2
2026-09-20 15:50:45,20260920,17,11,2-3-6,361.5
2026-09-20 15:50:45,20260920,17,11,2-4-1,45.1
2026-09-20 15:50:45,20260920,17,11,2-4-3,51.6
2026-09-20 15:50:45,20260920,17,11,2-4-5,28.7
2026-09-20 15:50:45,20260920,17,11,2-4-6,297.2
2026-09-20 15:50:45,20260920,17,11,2-5-1,55.5
2026-09-20 15:50:45,20260920,17,11,2-5-3,75.3
2026-09-20 15:50:45,20260920,17,11,2-5-4,47.9
2026-09-20 15:50:45,20260920,17,11,2-5-6,293.9
2026-09-20 15:50:45,20260920,17,11,2-6-1,697.0
2026-09-20 15:50:45,20260920,17,11,2-6-3,932.6
2026-09-20 15:50:45,20260920,17,11,2-6-4,1016.0
2026-09-20 15:50:45,20260920,17,11,2-6-5,647.0
2026-09-20 15:50:45,20260920,17,11,3-1-2,60.8
2026-09-20 15:50:45,20260920,17,11,3-1-4,64.6
2026-09-20 15:50:45,20260920,17,11,3-1-5,65.4
2026-09-20 15:50:45,20260920,17,11,3-1-6,404.8
2026-09-20 15:50:45,20260920,17,11,3-2-1,81.3
2026-09-20 15:50:45,20260920,17,11,3-2-4,62.7
2026-09-20 15:50:45,20260920,17,11,3-2-5,66.1
2026-09-20 15:50:45,20260920,17,11,3-2-6,383.0
2026-09-20 15:50:45,20260920,17,11,3-4-1,100.2
2026-09-20 15:50:45,20260920,17,11,3-4-2,78.0
2026-09-20 15:50:45,20260920,17,11,3-4-5,65.3
2026-09-20 15:50:45,20260920,17,11,3-4-6,334.7
2026-09-20 15:50:45,20260920,17,11,3-5-1,113.6
2026-09-20 15:50:45,20260920,17,11,3-5-2,88.2
2026-09-20 15:50:45,20260920,17,11,3-5-4,86.0
2026-09-20 15:50:45,20260920,17,11,3-5-6,348.5
2026-09-20 15:50:45,20260920,17,11,3-6-1,1016.0
2026-09-20 15:50:45,20260920,17,11,3-6-2,800.1
2026-09-20 15:50:45,20260920,17,11,3-6-4,861.3
2026-09-20 15:50:45,20260920,17,11,3-6-5,743.0
2026-09-20 15:50:45,20260920,17,11,4-1-2,61.4
2026-09-20 15:50:45,20260920,17,11,4-1-3,118.9
2026-09-20 15:50:45,20260920,17,11,4-1-5,64.0
2026-09-20 15:50:45,20260920,17,11,4-1-6,379.8
2026-09-20 15:50:45,20260920,17,11,4-2-1,83.0
2026-09-20 15:50:45,20260920,17,11,4-2-3,95.7
2026-09-20 15:50:45,20260920,17,11,4-2-5,50.9
2026-09-20 15:50:45,20260920,17,11,4-2-6,345.8
2026-09-20 15:50:45,20260920,17,11,4-3-1,169.2
2026-09-20 15:50:45,20260920,17,11,4-3-2,117.4
2026-09-20 15:50:45,20260920,17,11,4-3-5,104.8
2026-09-20 15:50:45,20260920,17,11,4-3-6,394.2
2026-09-20 15:50:45,20260920,17,11,4-5-1,61.7
2026-09-20 15:50:45,20260920,17,11,4-5-2,45.3
2026-09-20 15:50:45,20260920,17,11,4-5-3,93.7
2026-09-20 15:50:45,20260920,17,11,4-5-6,160.0
2026-09-20 15:50:45,20260920,17,11,4-6-1,751.2
2026-09-20 15:50:45,20260920,17,11,4-6-2,730.9
2026-09-20 15:50:45,20260920,17,11,4-6-3,786.2
2026-09-20 15:50:45,20260920,17,11,4-6-5,568.1
2026-09-20 15:50:45,20260920,17,11,5-1-2,85.3
2026-09-20 15:50:45,20260920,17,11,5-1-3,186.5
2026-09-20 15:50:45,20260920,17,11,5-1-4,123.6
2026-09-20 15:50:45,20260920,17,11,5-1-6,344.0
2026-09-20 15:50:45,20260920,17,11,5-2-1,92.2
2026-09-20 15:50:45,20260920,17,11,5-2-3,127.2
2026-09-20 15:50:45,20260920,17,11,5-2-4,78.2
2026-09-20 15:50:45,20260920,17,11,5-2-6,373.5
2026-09-20 15:50:45,20260920,17,11,5-3-1,212.6
2026-09-20 15:50:45,20260920,17,11,5-3-2,175.3
2026-09-20 15:50:45,20260920,17,11,5-3-4,185.7
2026-09-20 15:50:45,20260920,17,11,5-3-6,595.7
2026-09-20 15:50:45,20260920,17,11,5-4-1,121.3
2026-09-20 15:50:45,20260920,17,11,5-4-2,87.3
2026-09-20 15:50:45,20260920,17,11,5-4-3,167.9
2026-09-20 15:50:45,20260920,17,11,5-4-6,336.3
2026-09-20 15:50:45,20260920,17,11,5-6-1,693.4
2026-09-20 15:50:45,20260920,17,11,5-6-2,656.4
2026-09-20 15:50:45,20260920,17,11,5-6-3,819.5
2026-09-20 15:50:45,20260920,17,11,5-6-4,611.8
2026-09-20 15:50:45,20260920,17,11,6-1-2,715.4
2026-09-20 15:50:45,20260920,17,11,6-1-3,1959.0
2026-09-20 15:50:45,20260920,17,11,6-1-4,1669.0
2026-09-20 15:50:45,20260920,17,11,6-1-5,1502.0
2026-09-20 15:50:45,20260920,17,11,6-2-1,889.6
2026-09-20 15:50:45,20260920,17,11,6-2-3,1469.0
2026-09-20 15:50:45,20260920,17,11,6-2-4,1300.0
2026-09-20 15:50:45,20260920,17,11,6-2-5,1287.0
2026-09-20 15:50:45,20260920,17,11,6-3-1,1878.0
2026-09-20 15:50:45,20260920,17,11,6-3-2,1690.0
2026-09-20 15:50:45,20260920,17,11,6-3-4,1931.0
2026-09-20 15:50:45,20260920,17,11,6-3-5,1325.0
2026-09-20 15:50:45,20260920,17,11,6-4-1,2181.0
2026-09-20 15:50:45,20260920,17,11,6-4-2,1779.0
2026-09-20 15:50:45,20260920,17,11,6-4-3,2458.0
2026-09-20 15:50:45,20260920,17,11,6-4-5,1352.0
2026-09-20 15:50:45,20260920,17,11,6-5-1,1024.0
2026-09-20 15:50:45,20260920,17,11,6-5-2,1438.0
2026-09-20 15:50:45,20260920,17,11,6-5-3,2080.0
2026-09-20 15:50:45,20260920,17,11,6-5-4,1300.0
2026-09-20 15:58:46,20260920,12,3,1-2-3,57.7
2026-09-20 15:58:46,20260920,12,3,1-2-4,113.3
2026-09-20 15:58:46,20260920,12,3,1-2-5,54.6
2026-09-20 15:58:46,20260920,12,3,1-2-6,111.3
2026-09-20 15:58:46,20260920,12,3,1-3-2,49.3
2026-09-20 15:58:46,20260920,12,3,1-3-4,34.6
2026-09-20 15:58:46,20260920,12,3,1-3-5,13.2
2026-09-20 15:58:46,20260920,12,3,1-3-6,69.3
2026-09-20 15:58:46,20260920,12,3,1-4-2,103.6
2026-09-20 15:58:46,20260920,12,3,1-4-3,77.7
2026-09-20 15:58:46,20260920,12,3,1-4-5,75.8
2026-09-20 15:58:46,20260920,12,3,1-4-6,141.0
2026-09-20 15:58:46,20260920,12,3,1-5-2,47.9
2026-09-20 15:58:46,20260920,12,3,1-5-3,13.4
2026-09-20 15:58:46,20260920,12,3,1-5-4,49.7
2026-09-20 15:58:46,20260920,12,3,1-5-6,42.1
2026-09-20 15:58:46,20260920,12,3,1-6-2,198.8
2026-09-20 15:58:46,20260920,12,3,1-6-3,133.3
2026-09-20 15:58:46,20260920,12,3,1-6-4,127.7
2026-09-20 15:58:46,20260920,12,3,1-6-5,139.4
2026-09-20 15:58:46,20260920,12,3,2-1-3,81.4
2026-09-20 15:58:46,20260920,12,3,2-1-4,106.4
2026-09-20 15:58:46,20260920,12,3,2-1-5,95.5
2026-09-20 15:58:46,20260920,12,3,2-1-6,212.8
2026-09-20 15:58:46,20260920,12,3,2-3-1,129.0
2026-09-20 15:58:46,20260920,12,3,2-3-4,189.5
2026-09-20 15:58:46,20260920,12,3,2-3-5,117.7
2026-09-20 15:58:46,20260920,12,3,2-3-6,258.1
2026-09-20 15:58:46,20260920,12,3,2-4-1,209.1
2026-09-20 15:58:46,20260920,12,3,2-4-3,275.7
2026-09-20 15:58:46,20260920,12,3,2-4-5,337.0
2026-09-20 15:58:46,20260920,12,3,2-4-6,367.6
2026-09-20 15:58:46,20260920,12,3,2-5-1,168.5
2026-09-20 15:58:46,20260920,12,3,2-5-3,149.7
2026-09-20 15:58:46,20260920,12,3,2-5-4,327.9
2026-09-20 15:58:46,20260920,12,3,2-5-6,216.6
2026-09-20 15:58:46,20260920,12,3,2-6-1,433.3
2026-09-20 15:58:46,20260920,12,3,2-6-3,527.5
2026-09-20 15:58:46,20260920,12,3,2-6-4,433.3
2026-09-20 15:58:46,20260920,12,3,2-6-5,337.0
2026-09-20 15:58:46,20260920,12,3,3-1-2,65.2
2026-09-20 15:58:46,20260920,12,3,3-1-4,41.1
2026-09-20 15:58:46,20260920,12,3,3-1-5,15.2
2026-09-20 15:58:46,20260920,12,3,3-1-6,117.7
2026-09-20 15:58:46,20260920,12,3,3-2-1,146.1
2026-09-20 15:58:46,20260920,12,3,3-2-4,157.5
2026-09-20 15:58:46,20260920,12,3,3-2-5,94.0
2026-09-20 15:58:46,20260920,12,3,3-2-6,220.5
2026-09-20 15:58:46,20260920,12,3,3-4-1,149.7
2026-09-20 15:58:46,20260920,12,3,3-4-2,183.8
2026-09-20 15:58:46,20260920,12,3,3-4-5,111.3
2026-09-20 15:58:46,20260920,12,3,3-4-6,282.1
2026-09-20 15:58:46,20260920,12,3,3-5-1,20.9
2026-09-20 15:58:46,20260920,12,3,3-5-2,54.1
2026-09-20 15:58:46,20260920,12,3,3-5-4,62.8
2026-09-20 15:58:46,20260920,12,3,3-5-6,35.2
2026-09-20 15:58:46,20260920,12,3,3-6-1,120.1
2026-09-20 15:58:46,20260920,12,3,3-6-2,311.0
2026-09-20 15:58:46,20260920,12,3,3-6-4,258.1
2026-09-20 15:58:46,20260920,12,3,3-6-5,129.0
2026-09-20 15:58:46,20260920,12,3,4-1-2,252.7
2026-09-20 15:58:46,20260920,12,3,4-1-3,161.7
2026-09-20 15:58:46,20260920,12,3,4-1-5,130.4
2026-09-20 15:58:46,20260920,12,3,4-1-6,282.1
2026-09-20 15:58:46,20260920,12,3,4-2-1,379.1
2026-09-20 15:58:46,20260920,12,3,4-2-3,263.7
2026-09-20 15:58:46,20260920,12,3,4-2-5,303.3
2026-09-20 15:58:46,20260920,12,3,4-2-6,263.7
2026-09-20 15:58:46,20260920,12,3,4-3-1,178.4
2026-09-20 15:58:46,20260920,12,3,4-3-2,485.3
2026-09-20 15:58:46,20260920,12,3,4-3-5,212.8
2026-09-20 15:58:46,20260920,12,3,4-3-6,404.4
2026-09-20 15:58:46,20260920,12,3,4-5-1,195.6
2026-09-20 15:58:46,20260920,12,3,4-5-2,449.3
2026-09-20 15:58:46,20260920,12,3,4-5-3,186.6
2026-09-20 15:58:46,20260920,12,3,4-5-6,269.6
2026-09-20 15:58:46,20260920,12,3,4-6-1,449.3
2026-09-20 15:58:46,20260920,12,3,4-6-2,311.0
2026-09-20 15:58:46,20260920,12,3,4-6-3,356.8
2026-09-20 15:58:46,20260920,12,3,4-6-5,713.6
2026-09-20 15:58:46,20260920,12,3,5-1-2,51.6
2026-09-20 15:58:46,20260920,12,3,5-1-3,13.3
2026-09-20 15:58:46,20260920,12,3,5-1-4,57.7
2026-09-20 15:58:46,20260920,12,3,5-1-6,36.1
2026-09-20 15:58:46,20260920,12,3,5-2-1,97.0
2026-09-20 15:58:46,20260920,12,3,5-2-3,71.3
2026-09-20 15:58:46,20260920,12,3,5-2-4,161.7
2026-09-20 15:58:46,20260920,12,3,5-2-6,115.5
2026-09-20 15:58:46,20260920,12,3,5-3-1,15.0
2026-09-20 15:58:46,20260920,12,3,5-3-2,55.9
2026-09-20 15:58:46,20260920,12,3,5-3-4,55.1
2026-09-20 15:58:46,20260920,12,3,5-3-6,26.1
2026-09-20 15:58:46,20260920,12,3,5-4-1,108.3
2026-09-20 15:58:46,20260920,12,3,5-4-2,183.8
2026-09-20 15:58:46,20260920,12,3,5-4-3,116.6
2026-09-20 15:58:46,20260920,12,3,5-4-6,181.0
2026-09-20 15:58:46,20260920,12,3,5-6-1,66.2
2026-09-20 15:58:46,20260920,12,3,5-6-2,113.3
2026-09-20 15:58:46,20260920,12,3,5-6-3,51.6
2026-09-20 15:58:46,20260920,12,3,5-6-4,134.8
2026-09-20 15:58:46,20260920,12,3,6-1-2,288.8
2026-09-20 15:58:46,20260920,12,3,6-1-3,327.9
2026-09-20 15:58:46,20260920,12,3,6-1-4,391.3
2026-09-20 15:58:46,20260920,12,3,6-1-5,295.9
2026-09-20 15:58:46,20260920,12,3,6-2-1,606.6
2026-09-20 15:58:46,20260920,12,3,6-2-3,337.0
2026-09-20 15:58:46,20260920,12,3,6-2-4,485.3
2026-09-20 15:58:46,20260920,12,3,6-2-5,367.6
2026-09-20 15:58:46,20260920,12,3,6-3-1,311.0
2026-09-20 15:58:46,20260920,12,3,6-3-2,713.6
2026-09-20 15:58:46,20260920,12,3,6-3-4,485.3
2026-09-20 15:58:46,20260920,12,3,6-3-5,228.9
2026-09-20 15:58:46,20260920,12,3,6-4-1,866.6
2026-09-20 15:58:46,20260920,12,3,6-4-2,674.0
2026-09-20 15:58:46,20260920,12,3,6-4-3,674.0
2026-09-20 15:58:46,20260920,12,3,6-4-5,1348.0
2026-09-20 15:58:46,20260920,12,3,6-5-1,216.6
2026-09-20 15:58:46,20260920,12,3,6-5-2,433.3
2026-09-20 15:58:46,20260920,12,3,6-5-3,209.1
2026-09-20 15:58:46,20260920,12,3,6-5-4,866.6
2026-09-20 16:01:36,20260920,16,11,1-2-3,15.1
2026-09-20 16:01:36,20260920,16,11,1-2-4,21.7
2026-09-20 16:01:36,20260920,16,11,1-2-5,20.5
2026-09-20 16:01:36,20260920,16,11,1-2-6,47.7
2026-09-20 16:01:36,20260920,16,11,1-3-2,13.3
2026-09-20 16:01:36,20260920,16,11,1-3-4,13.5
2026-09-20 16:01:36,20260920,16,11,1-3-5,10.5
2026-09-20 16:01:36,20260920,16,11,1-3-6,42.6
2026-09-20 16:01:36,20260920,16,11,1-4-2,36.4
2026-09-20 16:01:36,20260920,16,11,1-4-3,27.2
2026-09-20 16:01:36,20260920,16,11,1-4-5,31.1
2026-09-20 16:01:36,20260920,16,11,1-4-6,79.4
2026-09-20 16:01:36,20260920,16,11,1-5-2,31.4
2026-09-20 16:01:36,20260920,16,11,1-5-3,20.7
2026-09-20 16:01:36,20260920,16,11,1-5-4,34.3
2026-09-20 16:01:36,20260920,16,11,1-5-6,70.4
2026-09-20 16:01:36,20260920,16,11,1-6-2,117.4
2026-09-20 16:01:36,20260920,16,11,1-6-3,122.6
2026-09-20 16:01:36,20260920,16,11,1-6-4,126.6
2026-09-20 16:01:36,20260920,16,11,1-6-5,173.0
2026-09-20 16:01:36,20260920,16,11,2-1-3,62.3
2026-09-20 16:01:36,20260920,16,11,2-1-4,54.4
2026-09-20 16:01:36,20260920,16,11,2-1-5,56.8
2026-09-20 16:01:36,20260920,16,11,2-1-6,118.1
2026-09-20 16:01:36,20260920,16,11,2-3-1,125.0
2026-09-20 16:01:36,20260920,16,11,2-3-4,125.0
2026-09-20 16:01:36,20260920,16,11,2-3-5,150.2
2026-09-20 16:01:36,20260920,16,11,2-3-6,269.2
2026-09-20 16:01:36,20260920,16,11,2-4-1,174.6
2026-09-20 16:01:36,20260920,16,11,2-4-3,242.3
2026-09-20 16:01:36,20260920,16,11,2-4-5,233.5
2026-09-20 16:01:36,20260920,16,11,2-4-6,497.0
2026-09-20 16:01:36,20260920,16,11,2-5-1,146.8
2026-09-20 16:01:36,20260920,16,11,2-5-3,210.7
2026-09-20 16:01:36,20260920,16,11,2-5-4,173.0
2026-09-20 16:01:36,20260920,16,11,2-5-6,334.2
2026-09-20 16:01:36,20260920,16,11,2-6-1,395.6
2026-09-20 16:01:36,20260920,16,11,2-6-3,365.7
2026-09-20 16:01:36,20260920,16,11,2-6-4,538.4
2026-09-20 16:01:36,20260920,16,11,2-6-5,380.0
2026-09-20 16:01:36,20260920,16,11,3-1-2,30.3
2026-09-20 16:01:36,20260920,16,11,3-1-4,27.6
2026-09-20 16:01:36,20260920,16,11,3-1-5,21.4
2026-09-20 16:01:36,20260920,16,11,3-1-6,44.3
2026-09-20 16:01:36,20260920,16,11,3-2-1,170.0
2026-09-20 16:01:36,20260920,16,11,3-2-4,144.6
2026-09-20 16:01:36,20260920,16,11,3-2-5,174.6
2026-09-20 16:01:36,20260920,16,11,3-2-6,293.7
2026-09-20 16:01:36,20260920,16,11,3-4-1,43.4
2026-09-20 16:01:36,20260920,16,11,3-4-2,215.3
2026-09-20 16:01:36,20260920,16,11,3-4-5,137.4
2026-09-20 16:01:36,20260920,16,11,3-4-6,293.7
2026-09-20 16:01:36,20260920,16,11,3-5-1,66.3
2026-09-20 16:01:36,20260920,16,11,3-5-2,123.4
2026-09-20 16:01:36,20260920,16,11,3-5-4,147.9
2026-09-20 16:01:36,20260920,16,11,3-5-6,215.3
2026-09-20 16:01:36,20260920,16,11,3-6-1,358.9
2026-09-20 16:01:36,20260920,16,11,3-6-2,365.7
2026-09-20 16:01:36,20260920,16,11,3-6-4,484.6
2026-09-20 16:01:36,20260920,16,11,3-6-5,298.2
2026-09-20 16:01:36,20260920,16,11,4-1-2,112.0
2026-09-20 16:01:36,20260920,16,11,4-1-3,111.4
2026-09-20 16:01:36,20260920,16,11,4-1-5,103.1
2026-09-20 16:01:36,20260920,16,11,4-1-6,298.2
2026-09-20 16:01:36,20260920,16,11,4-2-1,181.1
2026-09-20 16:01:36,20260920,16,11,4-2-3,190.0
2026-09-20 16:01:36,20260920,16,11,4-2-5,225.4
2026-09-20 16:01:36,20260920,16,11,4-2-6,450.8
2026-09-20 16:01:36,20260920,16,11,4-3-1,171.5
2026-09-20 16:01:36,20260920,16,11,4-3-2,208.4
2026-09-20 16:01:36,20260920,16,11,4-3-5,236.3
2026-09-20 16:01:36,20260920,16,11,4-3-6,440.5
2026-09-20 16:01:36,20260920,16,11,4-5-1,126.6
2026-09-20 16:01:36,20260920,16,11,4-5-2,233.5
2026-09-20 16:01:36,20260920,16,11,4-5-3,217.8
2026-09-20 16:01:36,20260920,16,11,4-5-6,195.8
2026-09-20 16:01:36,20260920,16,11,4-6-1,570.1
2026-09-20 16:01:36,20260920,16,11,4-6-2,625.3
2026-09-20 16:01:36,20260920,16,11,4-6-3,570.1
2026-09-20 16:01:36,20260920,16,11,4-6-5,340.0
2026-09-20 16:01:36,20260920,16,11,5-1-2,119.6
2026-09-20 16:01:36,20260920,16,11,5-1-3,71.2
2026-09-20 16:01:36,20260920,16,11,5-1-4,109.5
2026-09-20 16:01:36,20260920,16,11,5-1-6,171.5
2026-09-20 16:01:36,20260920,16,11,5-2-1,215.3
2026-09-20 16:01:36,20260920,16,11,5-2-3,248.5
2026-09-20 16:01:36,20260920,16,11,5-2-4,280.9
2026-09-20 16:01:36,20260920,16,11,5-2-6,251.7
2026-09-20 16:01:36,20260920,16,11,5-3-1,104.7
2026-09-20 16:01:36,20260920,16,11,5-3-2,245.3
2026-09-20 16:01:36,20260920,16,11,5-3-4,273.0
2026-09-20 16:01:36,20260920,16,11,5-3-6,239.3
2026-09-20 16:01:36,20260920,16,11,5-4-1,188.1
2026-09-20 16:01:36,20260920,16,11,5-4-2,340.0
2026-09-20 16:01:36,20260920,16,11,5-4-3,273.0
2026-09-20 16:01:36,20260920,16,11,5-4-6,328.5
2026-09-20 16:01:36,20260920,16,11,5-6-1,317.7
2026-09-20 16:01:36,20260920,16,11,5-6-2,225.4
2026-09-20 16:01:36,20260920,16,11,5-6-3,365.7
2026-09-20 16:01:36,20260920,16,11,5-6-4,346.1
2026-09-20 16:01:36,20260920,16,11,6-1-2,225.4
2026-09-20 16:01:36,20260920,16,11,6-1-3,251.7
2026-09-20 16:01:36,20260920,16,11,6-1-4,421.4
2026-09-20 16:01:36,20260920,16,11,6-1-5,346.1
2026-09-20 16:01:36,20260920,16,11,6-2-1,430.7
2026-09-20 16:01:36,20260920,16,11,6-2-3,372.7
2026-09-20 16:01:36,20260920,16,11,6-2-4,461.5
2026-09-20 16:01:36,20260920,16,11,6-2-5,605.7
2026-09-20 16:01:36,20260920,16,11,6-3-1,421.4
2026-09-20 16:01:36,20260920,16,11,6-3-2,412.4
2026-09-20 16:01:36,20260920,16,11,6-3-4,523.9
2026-09-20 16:01:36,20260920,16,11,6-3-5,440.5
2026-09-20 16:01:36,20260920,16,11,6-4-1,668.4
2026-09-20 16:01:36,20260920,16,11,6-4-2,668.4
2026-09-20 16:01:36,20260920,16,11,6-4-3,692.3
2026-09-20 16:01:36,20260920,16,11,6-4-5,523.9
2026-09-20 16:01:36,20260920,16,11,6-5-1,430.7
2026-09-20 16:01:36,20260920,16,11,6-5-2,625.3
2026-09-20 16:01:36,20260920,16,11,6-5-3,403.8
2026-09-20 16:01:36,20260920,16,11,6-5-4,430.7
2026-09-20 16:04:21,20260920,15,3,1-2-3,77.6
2026-09-20 16:04:21,20260920,15,3,1-2-4,43.4
2026-09-20 16:04:21,20260920,15,3,1-2-5,50.6
2026-09-20 16:04:21,20260920,15,3,1-2-6,66.3
2026-09-20 16:04:21,20260920,15,3,1-3-2,83.4
2026-09-20 16:04:21,20260920,15,3,1-3-4,88.0
2026-09-20 16:04:21,20260920,15,3,1-3-5,93.1
2026-09-20 16:04:21,20260920,15,3,1-3-6,86.9
2026-09-20 16:04:21,20260920,15,3,1-4-2,50.9
2026-09-20 16:04:21,20260920,15,3,1-4-3,78.5
2026-09-20 16:04:21,20260920,15,3,1-4-5,30.5
2026-09-20 16:04:21,20260920,15,3,1-4-6,38.5
2026-09-20 16:04:21,20260920,15,3,1-5-2,57.6
2026-09-20 16:04:21,20260920,15,3,1-5-3,65.1
2026-09-20 16:04:21,20260920,15,3,1-5-4,44.6
2026-09-20 16:04:21,20260920,15,3,1-5-6,33.5
2026-09-20 16:04:21,20260920,15,3,1-6-2,74.1
2026-09-20 16:04:21,20260920,15,3,1-6-3,93.1
2026-09-20 16:04:21,20260920,15,3,1-6-4,43.3
2026-09-20 16:04:21,20260920,15,3,1-6-5,41.4
2026-09-20 16:04:21,20260920,15,3,2-1-3,106.7
2026-09-20 16:04:21,20260920,15,3,2-1-4,64.8
2026-09-20 16:04:21,20260920,15,3,2-1-5,133.2
2026-09-20 16:04:21,20260920,15,3,2-1-6,161.3
2026-09-20 16:04:21,20260920,15,3,2-3-1,204.5
2026-09-20 16:04:21,20260920,15,3,2-3-4,137.0
2026-09-20 16:04:21,20260920,15,3,2-3-5,163.1
2026-09-20 16:04:21,20260920,15,3,2-3-6,234.2
2026-09-20 16:04:21,20260920,15,3,2-4-1,129.6
2026-09-20 16:04:21,20260920,15,3,2-4-3,216.7
2026-09-20 16:04:21,20260920,15,3,2-4-5,111.7
2026-09-20 16:04:21,20260920,15,3,2-4-6,137.0
2026-09-20 16:04:21,20260920,15,3,2-5-1,142.3
2026-09-20 16:04:21,20260920,15,3,2-5-3,183.8
2026-09-20 16:04:21,20260920,15,3,2-5-4,110.8
2026-09-20 16:04:21,20260920,15,3,2-5-6,111.7
2026-09-20 16:04:21,20260920,15,3,2-6-1,230.5
2026-09-20 16:04:21,20260920,15,3,2-6-3,309.0
2026-09-20 16:04:21,20260920,15,3,2-6-4,170.8
2026-09-20 16:04:21,20260920,15,3,2-6-5,137.0
2026-09-20 16:04:21,20260920,15,3,3-1-2,137.0
2026-09-20 16:04:21,20260920,15,3,3-1-4,94.9
2026-09-20 16:04:21,20260920,15,3,3-1-5,62.8
2026-09-20 16:04:21,20260920,15,3,3-1-6,106.0
2026-09-20 16:04:21,20260920,15,3,3-2-1,210.5
2026-09-20 16:04:21,20260920,15,3,3-2-4,135.7
2026-09-20 16:04:21,20260920,15,3,3-2-5,135.7
2026-09-20 16:04:21,20260920,15,3,3-2-6,196.2
2026-09-20 16:04:21,20260920,15,3,3-4-1,234.2
2026-09-20 16:04:21,20260920,15,3,3-4-2,230.5
2026-09-20 16:04:21,20260920,15,3,3-4-5,142.3
2026-09-20 16:04:21,20260920,15,3,3-4-6,141.0
2026-09-20 16:04:21,20260920,15,3,3-5-1,84.9
2026-09-20 16:04:21,20260920,15,3,3-5-2,193.6
2026-09-20 16:04:21,20260920,15,3,3-5-4,119.0
2026-09-20 16:04:21,20260920,15,3,3-5-6,85.9
2026-09-20 16:04:21,20260920,15,3,3-6-1,213.5
2026-09-20 16:04:21,20260920,15,3,3-6-2,330.1
2026-09-20 16:04:21,20260920,15,3,3-6-4,146.7
2026-09-20 16:04:21,20260920,15,3,3-6-5,127.4
2026-09-20 16:04:21,20260920,15,3,4-1-2,107.5
2026-09-20 16:04:21,20260920,15,3,4-1-3,156.1
2026-09-20 16:04:21,20260920,15,3,4-1-5,52.8
2026-09-20 16:04:21,20260920,15,3,4-1-6,86.4
2026-09-20 16:04:21,20260920,15,3,4-2-1,191.1
2026-09-20 16:04:21,20260920,15,3,4-2-3,279.3
2026-09-20 16:04:21,20260920,15,3,4-2-5,96.1
2026-09-20 16:04:21,20260920,15,3,4-2-6,117.1
2026-09-20 16:04:21,20260920,15,3,4-3-1,238.1
2026-09-20 16:04:21,20260920,15,3,4-3-2,290.4
2026-09-20 16:04:21,20260920,15,3,4-3-5,207.4
2026-09-20 16:04:21,20260920,15,3,4-3-6,198.9
2026-09-20 16:04:21,20260920,15,3,4-5-1,73.7
2026-09-20 16:04:21,20260920,15,3,4-5-2,81.5
2026-09-20 16:04:21,20260920,15,3,4-5-3,170.8
2026-09-20 16:04:21,20260920,15,3,4-5-6,27.4
2026-09-20 16:04:21,20260920,15,3,4-6-1,115.2
2026-09-20 16:04:21,20260920,15,3,4-6-2,142.3
2026-09-20 16:04:21,20260920,15,3,4-6-3,196.2
2026-09-20 16:04:21,20260920,15,3,4-6-5,33.1
2026-09-20 16:04:21,20260920,15,3,5-1-2,92.5
