ts,date,jcd,rno,combo,odds
2026-09-21 15:11:42,20260921,15,1,3-4-2,209.3
2026-09-21 15:11:42,20260921,15,1,3-4-5,202.6
2026-09-21 15:11:42,20260921,15,1,3-4-6,147.6
2026-09-21 15:11:42,20260921,15,1,3-5-1,151.1
2026-09-21 15:11:42,20260921,15,1,3-5-2,280.1
2026-09-21 15:11:42,20260921,15,1,3-5-4,284.3
2026-09-21 15:11:42,20260921,15,1,3-5-6,244.2
2026-09-21 15:11:42,20260921,15,1,3-6-1,183.1
2026-09-21 15:11:42,20260921,15,1,3-6-2,501.3
2026-09-21 15:11:42,20260921,15,1,3-6-4,186.7
2026-09-21 15:11:42,20260921,15,1,3-6-5,288.6
2026-09-21 15:11:42,20260921,15,1,4-1-2,51.6
2026-09-21 15:11:42,20260921,15,1,4-1-3,86.9
2026-09-21 15:11:42,20260921,15,1,4-1-5,52.3
2026-09-21 15:11:42,20260921,15,1,4-1-6,35.9
2026-09-21 15:11:42,20260921,15,1,4-2-1,112.7
2026-09-21 15:11:42,20260921,15,1,4-2-3,257.4
2026-09-21 15:11:42,20260921,15,1,4-2-5,218.9
2026-09-21 15:11:42,20260921,15,1,4-2-6,167.1
2026-09-21 15:11:42,20260921,15,1,4-3-1,164.2
2026-09-21 15:11:42,20260921,15,1,4-3-2,373.5
2026-09-21 15:11:42,20260921,15,1,4-3-5,414.1
2026-09-21 15:11:42,20260921,15,1,4-3-6,188.6
2026-09-21 15:11:42,20260921,15,1,4-5-1,98.7
2026-09-21 15:11:42,20260921,15,1,4-5-2,188.6
2026-09-21 15:11:42,20260921,15,1,4-5-3,241.1
2026-09-21 15:11:42,20260921,15,1,4-5-6,82.8
2026-09-21 15:11:42,20260921,15,1,4-6-1,54.9
2026-09-21 15:11:42,20260921,15,1,4-6-2,74.4
2026-09-21 15:11:42,20260921,15,1,4-6-3,181.4
2026-09-21 15:11:42,20260921,15,1,4-6-5,110.7
2026-09-21 15:11:42,20260921,15,1,5-1-2,179.7
2026-09-21 15:11:42,20260921,15,1,5-1-3,190.5
2026-09-21 15:11:42,20260921,15,1,5-1-4,139.0
2026-09-21 15:11:42,20260921,15,1,5-1-6,91.1
2026-09-21 15:11:42,20260921,15,1,5-2-1,346.3
2026-09-21 15:11:42,20260921,15,1,5-2-3,432.9
2026-09-21 15:11:42,20260921,15,1,5-2-4,328.4
2026-09-21 15:11:42,20260921,15,1,5-2-6,257.4
2026-09-21 15:11:42,20260921,15,1,5-3-1,322.8
2026-09-21 15:11:42,20260921,15,1,5-3-2,865.9
2026-09-21 15:11:42,20260921,15,1,5-3-4,577.2
2026-09-21 15:11:42,20260921,15,1,5-3-6,529.1
2026-09-21 15:11:42,20260921,15,1,5-4-1,216.4
2026-09-21 15:11:42,20260921,15,1,5-4-2,396.8
2026-09-21 15:11:42,20260921,15,1,5-4-3,656.9
2026-09-21 15:11:42,20260921,15,1,5-4-6,173.1
2026-09-21 15:11:42,20260921,15,1,5-6-1,167.1
2026-09-21 15:11:42,20260921,15,1,5-6-2,302.3
2026-09-21 15:11:42,20260921,15,1,5-6-3,432.9
2026-09-21 15:11:42,20260921,15,1,5-6-4,198.4
2026-09-21 15:11:42,20260921,15,1,6-1-2,85.4
2026-09-21 15:11:42,20260921,15,1,6-1-3,154.8
2026-09-21 15:11:42,20260921,15,1,6-1-4,76.2
2026-09-21 15:11:42,20260921,15,1,6-1-5,142.1
2026-09-21 15:11:42,20260921,15,1,6-2-1,176.3
2026-09-21 15:11:42,20260921,15,1,6-2-3,432.9
2026-09-21 15:11:42,20260921,15,1,6-2-4,268.3
2026-09-21 15:11:42,20260921,15,1,6-2-5,501.3
2026-09-21 15:11:42,20260921,15,1,6-3-1,381.0
2026-09-21 15:11:42,20260921,15,1,6-3-2,501.3
2026-09-21 15:11:42,20260921,15,1,6-3-4,280.1
2026-09-21 15:11:42,20260921,15,1,6-3-5,865.9
2026-09-21 15:11:42,20260921,15,1,6-4-1,108.2
2026-09-21 15:11:42,20260921,15,1,6-4-2,238.1
2026-09-21 15:11:42,20260921,15,1,6-4-3,268.3
2026-09-21 15:11:42,20260921,15,1,6-4-5,247.4
2026-09-21 15:11:42,20260921,15,1,6-5-1,229.5
2026-09-21 15:11:42,20260921,15,1,6-5-2,366.3
2026-09-21 15:11:42,20260921,15,1,6-5-3,656.9
2026-09-21 15:11:42,20260921,15,1,6-5-4,352.7
2026-09-21 15:11:52,20260921,17,10,1-2-3,12.3
2026-09-21 15:11:52,20260921,17,10,1-2-4,53.1
2026-09-21 15:11:52,20260921,17,10,1-2-5,8.3
2026-09-21 15:11:52,20260921,17,10,1-2-6,199.3
2026-09-21 15:11:52,20260921,17,10,1-3-2,24.1
2026-09-21 15:11:52,20260921,17,10,1-3-4,96.3
2026-09-21 15:11:52,20260921,17,10,1-3-5,29.4
2026-09-21 15:11:52,20260921,17,10,1-3-6,355.2
2026-09-21 15:11:52,20260921,17,10,1-4-2,122.3
2026-09-21 15:11:52,20260921,17,10,1-4-3,204.4
2026-09-21 15:11:52,20260921,17,10,1-4-5,167.1
2026-09-21 15:11:52,20260921,17,10,1-4-6,417.5
2026-09-21 15:11:52,20260921,17,10,1-5-2,17.3
2026-09-21 15:11:52,20260921,17,10,1-5-3,43.6
2026-09-21 15:11:52,20260921,17,10,1-5-4,133.4
2026-09-21 15:11:52,20260921,17,10,1-5-6,365.5
2026-09-21 15:11:52,20260921,17,10,1-6-2,367.0
2026-09-21 15:11:52,20260921,17,10,1-6-3,672.4
2026-09-21 15:11:52,20260921,17,10,1-6-4,537.1
2026-09-21 15:11:52,20260921,17,10,1-6-5,1087.0
2026-09-21 15:11:52,20260921,17,10,2-1-3,12.0
2026-09-21 15:11:52,20260921,17,10,2-1-4,53.7
2026-09-21 15:11:52,20260921,17,10,2-1-5,7.6
2026-09-21 15:11:52,20260921,17,10,2-1-6,164.3
2026-09-21 15:11:52,20260921,17,10,2-3-1,25.0
2026-09-21 15:11:52,20260921,17,10,2-3-4,110.5
2026-09-21 15:11:52,20260921,17,10,2-3-5,21.3
2026-09-21 15:11:52,20260921,17,10,2-3-6,265.3
2026-09-21 15:11:52,20260921,17,10,2-4-1,143.4
2026-09-21 15:11:52,20260921,17,10,2-4-3,223.0
2026-09-21 15:11:52,20260921,17,10,2-4-5,158.4
2026-09-21 15:11:52,20260921,17,10,2-4-6,530.7
2026-09-21 15:11:52,20260921,17,10,2-5-1,11.6
2026-09-21 15:11:52,20260921,17,10,2-5-3,19.7
2026-09-21 15:11:52,20260921,17,10,2-5-4,96.4
2026-09-21 15:11:52,20260921,17,10,2-5-6,199.3
2026-09-21 15:11:52,20260921,17,10,2-6-1,540.4
2026-09-21 15:11:52,20260921,17,10,2-6-3,643.0
2026-09-21 15:11:52,20260921,17,10,2-6-4,855.3
2026-09-21 15:11:52,20260921,17,10,2-6-5,583.4
2026-09-21 15:11:52,20260921,17,10,3-1-2,55.3
2026-09-21 15:11:52,20260921,17,10,3-1-4,199.7
2026-09-21 15:11:52,20260921,17,10,3-1-5,84.7
2026-09-21 15:11:52,20260921,17,10,3-1-6,471.1
2026-09-21 15:11:52,20260921,17,10,3-2-1,67.8
2026-09-21 15:11:52,20260921,17,10,3-2-4,194.4
2026-09-21 15:11:52,20260921,17,10,3-2-5,63.2
2026-09-21 15:11:52,20260921,17,10,3-2-6,444.9
2026-09-21 15:11:52,20260921,17,10,3-4-1,458.8
2026-09-21 15:11:52,20260921,17,10,3-4-2,336.2
2026-09-21 15:11:52,20260921,17,10,3-4-5,384.7
2026-09-21 15:11:52,20260921,17,10,3-4-6,927.3
2026-09-21 15:11:52,20260921,17,10,3-5-1,112.0
2026-09-21 15:11:52,20260921,17,10,3-5-2,68.8
2026-09-21 15:11:52,20260921,17,10,3-5-4,323.8
2026-09-21 15:11:52,20260921,17,10,3-5-6,607.5
2026-09-21 15:11:52,20260921,17,10,3-6-1,1223.0
2026-09-21 15:11:52,20260921,17,10,3-6-2,662.3
2026-09-21 15:11:52,20260921,17,10,3-6-4,1334.0
2026-09-21 15:11:52,20260921,17,10,3-6-5,1036.0
2026-09-21 15:11:52,20260921,17,10,4-1-2,197.9
2026-09-21 15:11:52,20260921,17,10,4-1-3,322.6
2026-09-21 15:11:52,20260921,17,10,4-1-5,195.3
2026-09-21 15:11:52,20260921,17,10,4-1-6,492.1
2026-09-21 15:11:52,20260921,17,10,4-2-1,215.3
2026-09-21 15:11:52,20260921,17,10,4-2-3,322.6
2026-09-21 15:11:52,20260921,17,10,4-2-5,164.0
2026-09-21 15:11:52,20260921,17,10,4-2-6,503.4
2026-09-21 15:11:52,20260921,17,10,4-3-1,572.0
2026-09-21 15:11:52,20260921,17,10,4-3-2,427.6
2026-09-21 15:11:52,20260921,17,10,4-3-5,484.0
2026-09-21 15:11:52,20260921,17,10,4-3-6,908.2
2026-09-21 15:11:52,20260921,17,10,4-5-1,171.3
2026-09-21 15:11:52,20260921,17,10,4-5-2,129.3
2026-09-21 15:11:52,20260921,17,10,4-5-3,266.9
2026-09-21 15:11:52,20260921,17,10,4-5-6,327.4
2026-09-21 15:11:52,20260921,17,10,4-6-1,927.3
2026-09-21 15:11:52,20260921,17,10,4-6-2,766.0
2026-09-21 15:11:52,20260921,17,10,4-6-3,1087.0
2026-09-21 15:11:52,20260921,17,10,4-6-5,831.0
2026-09-21 15:11:52,20260921,17,10,5-1-2,24.4
2026-09-21 15:11:52,20260921,17,10,5-1-3,64.6
2026-09-21 15:11:52,20260921,17,10,5-1-4,171.0
2026-09-21 15:11:52,20260921,17,10,5-1-6,293.6
2026-09-21 15:11:52,20260921,17,10,5-2-1,22.6
2026-09-21 15:11:52,20260921,17,10,5-2-3,39.1
2026-09-21 15:11:52,20260921,17,10,5-2-4,119.2
2026-09-21 15:11:52,20260921,17,10,5-2-6,275.3
2026-09-21 15:11:52,20260921,17,10,5-3-1,127.4
2026-09-21 15:11:52,20260921,17,10,5-3-2,81.2
2026-09-21 15:11:52,20260921,17,10,5-3-4,383.0
2026-09-21 15:11:52,20260921,17,10,5-3-6,652.5
2026-09-21 15:11:52,20260921,17,10,5-4-1,225.3
2026-09-21 15:11:52,20260921,17,10,5-4-2,172.0
2026-09-21 15:11:52,20260921,17,10,5-4-3,370.1
2026-09-21 15:11:52,20260921,17,10,5-4-6,405.9
2026-09-21 15:11:52,20260921,17,10,5-6-1,688.2
2026-09-21 15:11:52,20260921,17,10,5-6-2,518.2
2026-09-21 15:11:52,20260921,17,10,5-6-3,957.5
2026-09-21 15:11:52,20260921,17,10,5-6-4,677.6
2026-09-21 15:11:52,20260921,17,10,6-1-2,947.2
2026-09-21 15:11:52,20260921,17,10,6-1-3,1545.0
2026-09-21 15:11:52,20260921,17,10,6-1-4,1398.0
2026-09-21 15:11:52,20260921,17,10,6-1-5,1835.0
2026-09-21 15:11:52,20260921,17,10,6-2-1,1314.0
2026-09-21 15:11:52,20260921,17,10,6-2-3,1295.0
2026-09-21 15:11:52,20260921,17,10,6-2-4,1334.0
2026-09-21 15:11:52,20260921,17,10,6-2-5,1295.0
2026-09-21 15:11:52,20260921,17,10,6-3-1,2669.0
2026-09-21 15:11:52,20260921,17,10,6-3-2,1518.0
2026-09-21 15:11:52,20260921,17,10,6-3-4,1727.0
2026-09-21 15:11:52,20260921,17,10,6-3-5,2517.0
2026-09-21 15:11:52,20260921,17,10,6-4-1,2380.0
2026-09-21 15:11:52,20260921,17,10,6-4-2,2002.0
2026-09-21 15:11:52,20260921,17,10,6-4-3,2447.0
2026-09-21 15:11:52,20260921,17,10,6-4-5,1957.0
2026-09-21 15:11:52,20260921,17,10,6-5-1,1874.0
2026-09-21 15:11:52,20260921,17,10,6-5-2,1662.0
2026-09-21 15:11:52,20260921,17,10,6-5-3,2517.0
2026-09-21 15:11:52,20260921,17,10,6-5-4,1420.0
2026-09-21 15:14:32,20260921,1,1,1-2-3,34.1
2026-09-21 15:14:32,20260921,1,1,1-2-4,18.4
2026-09-21 15:14:32,20260921,1,1,1-2-5,77.5
2026-09-21 15:14:32,20260921,1,1,1-2-6,30.1
2026-09-21 15:14:32,20260921,1,1,1-3-2,44.9
2026-09-21 15:14:32,20260921,1,1,1-3-4,26.4
2026-09-21 15:14:32,20260921,1,1,1-3-5,122.7
2026-09-21 15:14:32,20260921,1,1,1-3-6,46.0
2026-09-21 15:14:32,20260921,1,1,1-4-2,17.5
2026-09-21 15:14:32,20260921,1,1,1-4-3,31.5
2026-09-21 15:14:32,20260921,1,1,1-4-5,49.4
2026-09-21 15:14:32,20260921,1,1,1-4-6,16.5
2026-09-21 15:14:32,20260921,1,1,1-5-2,158.1
2026-09-21 15:14:32,20260921,1,1,1-5-3,144.4
2026-09-21 15:14:32,20260921,1,1,1-5-4,112.8
2026-09-21 15:14:32,20260921,1,1,1-5-6,174.7
2026-09-21 15:14:32,20260921,1,1,1-6-2,39.9
2026-09-21 15:14:32,20260921,1,1,1-6-3,62.1
2026-09-21 15:14:32,20260921,1,1,1-6-4,29.0
2026-09-21 15:14:32,20260921,1,1,1-6-5,131.5
2026-09-21 15:14:32,20260921,1,1,2-1-3,63.2
2026-09-21 15:14:32,20260921,1,1,2-1-4,47.8
2026-09-21 15:14:32,20260921,1,1,2-1-5,141.6
2026-09-21 15:14:32,20260921,1,1,2-1-6,54.0
2026-09-21 15:14:32,20260921,1,1,2-3-1,88.4
2026-09-21 15:14:32,20260921,1,1,2-3-4,76.7
2026-09-21 15:14:32,20260921,1,1,2-3-5,239.8
2026-09-21 15:14:32,20260921,1,1,2-3-6,81.3
2026-09-21 15:14:32,20260921,1,1,2-4-1,65.0
2026-09-21 15:14:32,20260921,1,1,2-4-3,79.7
2026-09-21 15:14:32,20260921,1,1,2-4-5,198.3
2026-09-21 15:14:32,20260921,1,1,2-4-6,50.6
2026-09-21 15:14:32,20260921,1,1,2-5-1,227.8
2026-09-21 15:14:32,20260921,1,1,2-5-3,342.8
2026-09-21 15:14:32,20260921,1,1,2-5-4,310.9
2026-09-21 15:14:32,20260921,1,1,2-5-6,239.8
2026-09-21 15:14:32,20260921,1,1,2-6-1,104.5
2026-09-21 15:14:32,20260921,1,1,2-6-3,102.7
2026-09-21 15:14:32,20260921,1,1,2-6-4,101.0
2026-09-21 15:14:32,20260921,1,1,2-6-5,229.3
2026-09-21 15:14:32,20260921,1,1,3-1-2,103.6
2026-09-21 15:14:32,20260921,1,1,3-1-4,92.1
2026-09-21 15:14:32,20260921,1,1,3-1-5,196.2
2026-09-21 15:14:32,20260921,1,1,3-1-6,103.6
2026-09-21 15:14:32,20260921,1,1,3-2-1,115.0
2026-09-21 15:14:32,20260921,1,1,3-2-4,101.6
2026-09-21 15:14:32,20260921,1,1,3-2-5,244.6
2026-09-21 15:14:32,20260921,1,1,3-2-6,96.5
2026-09-21 15:14:32,20260921,1,1,3-4-1,124.3
2026-09-21 15:14:32,20260921,1,1,3-4-2,118.3
2026-09-21 15:14:32,20260921,1,1,3-4-5,447.4
2026-09-21 15:14:32,20260921,1,1,3-4-6,113.5
2026-09-21 15:14:32,20260921,1,1,3-5-1,286.6
2026-09-21 15:14:32,20260921,1,1,3-5-2,305.7
2026-09-21 15:14:32,20260921,1,1,3-5-4,382.1
2026-09-21 15:14:32,20260921,1,1,3-5-6,265.8
2026-09-21 15:14:32,20260921,1,1,3-6-1,140.5
2026-09-21 15:14:32,20260921,1,1,3-6-2,134.8
2026-09-21 15:14:32,20260921,1,1,3-6-4,160.2
2026-09-21 15:14:32,20260921,1,1,3-6-5,573.2
2026-09-21 15:14:32,20260921,1,1,4-1-2,30.1
2026-09-21 15:14:32,20260921,1,1,4-1-3,57.7
2026-09-21 15:14:32,20260921,1,1,4-1-5,71.1
2026-09-21 15:14:32,20260921,1,1,4-1-6,24.4
2026-09-21 15:14:32,20260921,1,1,4-2-1,52.1
2026-09-21 15:14:32,20260921,1,1,4-2-3,93.1
2026-09-21 15:14:32,20260921,1,1,4-2-5,153.5
2026-09-21 15:14:32,20260921,1,1,4-2-6,47.8
2026-09-21 15:14:32,20260921,1,1,4-3-1,102.2
2026-09-21 15:14:32,20260921,1,1,4-3-2,124.3
2026-09-21 15:14:32,20260921,1,1,4-3-5,327.5
2026-09-21 15:14:32,20260921,1,1,4-3-6,91.2
2026-09-21 15:14:32,20260921,1,1,4-5-1,91.7
2026-09-21 15:14:32,20260921,1,1,4-5-2,157.4
2026-09-21 15:14:32,20260921,1,1,4-5-3,227.8
2026-09-21 15:14:32,20260921,1,1,4-5-6,98.6
2026-09-21 15:14:32,20260921,1,1,4-6-1,29.9
2026-09-21 15:14:32,20260921,1,1,4-6-2,38.2
2026-09-21 15:14:32,20260921,1,1,4-6-3,74.1
2026-09-21 15:14:32,20260921,1,1,4-6-5,98.3
2026-09-21 15:14:32,20260921,1,1,5-1-2,260.2
2026-09-21 15:14:32,20260921,1,1,5-1-3,349.4
2026-09-21 15:14:32,20260921,1,1,5-1-4,196.2
2026-09-21 15:14:32,20260921,1,1,5-1-6,168.3
2026-09-21 15:14:32,20260921,1,1,5-2-1,403.1
2026-09-21 15:14:32,20260921,1,1,5-2-3,412.2
2026-09-21 15:14:32,20260921,1,1,5-2-4,407.6
2026-09-21 15:14:32,20260921,1,1,5-2-6,394.5
2026-09-21 15:14:32,20260921,1,1,5-3-1,464.4
2026-09-21 15:14:32,20260921,1,1,5-3-2,431.6
2026-09-21 15:14:32,20260921,1,1,5-3-4,582.3
2026-09-21 15:14:32,20260921,1,1,5-3-6,591.7
2026-09-21 15:14:32,20260921,1,1,5-4-1,249.5
2026-09-21 15:14:32,20260921,1,1,5-4-2,374.3
2026-09-21 15:14:32,20260921,1,1,5-4-3,667.0
2026-09-21 15:14:32,20260921,1,1,5-4-6,249.5
2026-09-21 15:14:32,20260921,1,1,5-6-1,403.1
2026-09-21 15:14:32,20260921,1,1,5-6-2,482.7
2026-09-21 15:14:32,20260921,1,1,5-6-3,655.1
2026-09-21 15:14:32,20260921,1,1,5-6-4,346.1
2026-09-21 15:14:32,20260921,1,1,6-1-2,74.8
2026-09-21 15:14:32,20260921,1,1,6-1-3,135.8
2026-09-21 15:14:32,20260921,1,1,6-1-4,79.0
2026-09-21 15:14:32,20260921,1,1,6-1-5,310.9
2026-09-21 15:14:32,20260921,1,1,6-2-1,117.9
2026-09-21 15:14:32,20260921,1,1,6-2-3,105.7
2026-09-21 15:14:32,20260921,1,1,6-2-4,90.1
2026-09-21 15:14:32,20260921,1,1,6-2-5,470.3
2026-09-21 15:14:32,20260921,1,1,6-3-1,229.3
2026-09-21 15:14:32,20260921,1,1,6-3-2,140.5
2026-09-21 15:14:32,20260921,1,1,6-3-4,191.0
2026-09-21 15:14:32,20260921,1,1,6-3-5,667.0
2026-09-21 15:14:32,20260921,1,1,6-4-1,71.8
2026-09-21 15:14:32,20260921,1,1,6-4-2,79.2
2026-09-21 15:14:32,20260921,1,1,6-4-3,151.6
2026-09-21 15:14:32,20260921,1,1,6-4-5,230.7
2026-09-21 15:14:32,20260921,1,1,6-5-1,489.2
2026-09-21 15:14:32,20260921,1,1,6-5-2,655.1
2026-09-21 15:14:32,20260921,1,1,6-5-3,667.0
2026-09-21 15:14:32,20260921,1,1,6-5-4,327.5
2026-09-21 15:17:36,20260921,6,9,1-2-3,34.7
2026-09-21 15:17:36,20260921,6,9,1-2-4,13.4
2026-09-21 15:17:36,20260921,6,9,1-2-5,6.4
2026-09-21 15:17:36,20260921,6,9,1-2-6,34.2
2026-09-21 15:17:36,20260921,6,9,1-3-2,58.1
2026-09-21 15:17:36,20260921,6,9,1-3-4,90.7
2026-09-21 15:17:36,20260921,6,9,1-3-5,73.1
2026-09-21 15:17:36,20260921,6,9,1-3-6,158.8
2026-09-21 15:17:36,20260921,6,9,1-4-2,25.4
2026-09-21 15:17:36,20260921,6,9,1-4-3,85.7
2026-09-21 15:17:36,20260921,6,9,1-4-5,25.6
2026-09-21 15:17:36,20260921,6,9,1-4-6,70.2
2026-09-21 15:17:36,20260921,6,9,1-5-2,10.4
2026-09-21 15:17:36,20260921,6,9,1-5-3,67.9
2026-09-21 15:17:36,20260921,6,9,1-5-4,24.8
2026-09-21 15:17:36,20260921,6,9,1-5-6,40.7
2026-09-21 15:17:36,20260921,6,9,1-6-2,78.2
2026-09-21 15:17:36,20260921,6,9,1-6-3,233.4
2026-09-21 15:17:36,20260921,6,9,1-6-4,181.4
2026-09-21 15:17:36,20260921,6,9,1-6-5,147.5
2026-09-21 15:17:36,20260921,6,9,2-1-3,77.3
2026-09-21 15:17:36,20260921,6,9,2-1-4,35.1
2026-09-21 15:17:36,20260921,6,9,2-1-5,16.0
2026-09-21 15:17:36,20260921,6,9,2-1-6,60.2
2026-09-21 15:17:36,20260921,6,9,2-3-1,175.5
2026-09-21 15:17:36,20260921,6,9,2-3-4,108.7
2026-09-21 15:17:36,20260921,6,9,2-3-5,179.0
2026-09-21 15:17:36,20260921,6,9,2-3-6,231.4
2026-09-21 15:17:36,20260921,6,9,2-4-1,91.9
2026-09-21 15:17:36,20260921,6,9,2-4-3,120.9
2026-09-21 15:17:36,20260921,6,9,2-4-5,113.2
2026-09-21 15:17:36,20260921,6,9,2-4-6,182.6
2026-09-21 15:17:36,20260921,6,9,2-5-1,29.2
2026-09-21 15:17:36,20260921,6,9,2-5-3,138.4
2026-09-21 15:17:36,20260921,6,9,2-5-4,71.4
2026-09-21 15:17:36,20260921,6,9,2-5-6,87.4
2026-09-21 15:17:36,20260921,6,9,2-6-1,194.5
2026-09-21 15:17:36,20260921,6,9,2-6-3,288.7
2026-09-21 15:17:36,20260921,6,9,2-6-4,273.9
2026-09-21 15:17:36,20260921,6,9,2-6-5,164.7
2026-09-21 15:17:36,20260921,6,9,3-1-2,155.2
2026-09-21 15:17:36,20260921,6,9,3-1-4,146.7
2026-09-21 15:17:36,20260921,6,9,3-1-5,185.1
2026-09-21 15:17:36,20260921,6,9,3-1-6,305.1
2026-09-21 15:17:36,20260921,6,9,3-2-1,235.5
2026-09-21 15:17:36,20260921,6,9,3-2-4,120.4
2026-09-21 15:17:36,20260921,6,9,3-2-5,209.7
2026-09-21 15:17:36,20260921,6,9,3-2-6,319.6
2026-09-21 15:17:36,20260921,6,9,3-4-1,225.6
2026-09-21 15:17:36,20260921,6,9,3-4-2,130.9
2026-09-21 15:17:36,20260921,6,9,3-4-5,246.3
2026-09-21 15:17:36,20260921,6,9,3-4-6,315.9
2026-09-21 15:17:36,20260921,6,9,3-5-1,319.6
2026-09-21 15:17:36,20260921,6,9,3-5-2,191.7
2026-09-21 15:17:36,20260921,6,9,3-5-4,344.2
2026-09-21 15:17:36,20260921,6,9,3-5-6,206.5
2026-09-21 15:17:36,20260921,6,9,3-6-1,497.2
2026-09-21 15:17:36,20260921,6,9,3-6-2,537.0
2026-09-21 15:17:36,20260921,6,9,3-6-4,394.8
2026-09-21 15:17:36,20260921,6,9,3-6-5,389.1
2026-09-21 15:17:36,20260921,6,9,4-1-2,77.8
2026-09-21 15:17:36,20260921,6,9,4-1-3,182.6
2026-09-21 15:17:36,20260921,6,9,4-1-5,86.8
2026-09-21 15:17:36,20260921,6,9,4-1-6,191.7
2026-09-21 15:17:36,20260921,6,9,4-2-1,139.8
2026-09-21 15:17:36,20260921,6,9,4-2-3,123.7
2026-09-21 15:17:36,20260921,6,9,4-2-5,152.5
2026-09-21 15:17:36,20260921,6,9,4-2-6,231.4
2026-09-21 15:17:36,20260921,6,9,4-3-1,248.6
2026-09-21 15:17:36,20260921,6,9,4-3-2,158.8
2026-09-21 15:17:36,20260921,6,9,4-3-5,419.5
2026-09-21 15:17:36,20260921,6,9,4-3-6,433.0
2026-09-21 15:17:36,20260921,6,9,4-5-1,96.5
2026-09-21 15:17:36,20260921,6,9,4-5-2,104.4
2026-09-21 15:17:36,20260921,6,9,4-5-3,279.7
2026-09-21 15:17:36,20260921,6,9,4-5-6,151.7
2026-09-21 15:17:36,20260921,6,9,4-6-1,315.9
2026-09-21 15:17:36,20260921,6,9,4-6-2,268.5
2026-09-21 15:17:36,20260921,6,9,4-6-3,406.8
2026-09-21 15:17:36,20260921,6,9,4-6-5,312.2
2026-09-21 15:17:36,20260921,6,9,5-1-2,25.2
2026-09-21 15:17:36,20260921,6,9,5-1-3,159.8
2026-09-21 15:17:36,20260921,6,9,5-1-4,80.8
2026-09-21 15:17:36,20260921,6,9,5-1-6,96.5
2026-09-21 15:17:36,20260921,6,9,5-2-1,33.0
2026-09-21 15:17:36,20260921,6,9,5-2-3,229.5
2026-09-21 15:17:36,20260921,6,9,5-2-4,96.2
2026-09-21 15:17:36,20260921,6,9,5-2-6,127.2
2026-09-21 15:17:36,20260921,6,9,5-3-1,250.9
2026-09-21 15:17:36,20260921,6,9,5-3-2,250.9
2026-09-21 15:17:36,20260921,6,9,5-3-4,323.5
2026-09-21 15:17:36,20260921,6,9,5-3-6,319.6
2026-09-21 15:17:36,20260921,6,9,5-4-1,108.2
2026-09-21 15:17:36,20260921,6,9,5-4-2,157.9
2026-09-21 15:17:36,20260921,6,9,5-4-3,394.8
2026-09-21 15:17:36,20260921,6,9,5-4-6,191.7
2026-09-21 15:17:36,20260921,6,9,5-6-1,163.7
2026-09-21 15:17:36,20260921,6,9,5-6-2,164.7
2026-09-21 15:17:36,20260921,6,9,5-6-3,323.5
2026-09-21 15:17:36,20260921,6,9,5-6-4,250.9
2026-09-21 15:17:36,20260921,6,9,6-1-2,276.8
2026-09-21 15:17:36,20260921,6,9,6-1-3,671.2
2026-09-21 15:17:36,20260921,6,9,6-1-4,471.0
2026-09-21 15:17:36,20260921,6,9,6-1-5,335.6
2026-09-21 15:17:36,20260921,6,9,6-2-1,394.8
2026-09-21 15:17:36,20260921,6,9,6-2-3,671.2
2026-09-21 15:17:36,20260921,6,9,6-2-4,479.4
2026-09-21 15:17:36,20260921,6,9,6-2-5,400.7
2026-09-21 15:17:36,20260921,6,9,6-3-1,839.1
2026-09-21 15:17:36,20260921,6,9,6-3-2,866.1
2026-09-21 15:17:36,20260921,6,9,6-3-4,537.0
2026-09-21 15:17:36,20260921,6,9,6-3-5,639.3
2026-09-21 15:17:36,20260921,6,9,6-4-1,559.4
2026-09-21 15:17:36,20260921,6,9,6-4-2,479.4
2026-09-21 15:17:36,20260921,6,9,6-4-3,925.9
2026-09-21 15:17:36,20260921,6,9,6-4-5,583.7
2026-09-21 15:17:36,20260921,6,9,6-5-1,348.7
2026-09-21 15:17:36,20260921,6,9,6-5-2,433.0
2026-09-21 15:17:36,20260921,6,9,6-5-3,547.9
2026-09-21 15:17:36,20260921,6,9,6-5-4,455.1
2026-09-21 15:23:27,20260921,13,11,1-2-3,4.7
2026-09-21 15:23:27,20260921,13,11,1-2-4,21.5
2026-09-21 15:23:27,20260921,13,11,1-2-5,17.4
2026-09-21 15:23:27,20260921,13,11,1-2-6,32.5
2026-09-21 15:23:27,20260921,13,11,1-3-2,4.8
2026-09-21 15:23:27,20260921,13,11,1-3-4,13.6
2026-09-21 15:23:27,20260921,13,11,1-3-5,9.2
2026-09-21 15:23:27,20260921,13,11,1-3-6,25.2
2026-09-21 15:23:27,20260921,13,11,1-4-2,46.8
2026-09-21 15:23:27,20260921,13,11,1-4-3,43.5
2026-09-21 15:23:27,20260921,13,11,1-4-5,75.9
2026-09-21 15:23:27,20260921,13,11,1-4-6,95.6
2026-09-21 15:23:27,20260921,13,11,1-5-2,43.8
2026-09-21 15:23:27,20260921,13,11,1-5-3,37.2
2026-09-21 15:23:27,20260921,13,11,1-5-4,108.2
2026-09-21 15:23:27,20260921,13,11,1-5-6,89.2
2026-09-21 15:23:27,20260921,13,11,1-6-2,101.8
2026-09-21 15:23:27,20260921,13,11,1-6-3,84.7
2026-09-21 15:23:27,20260921,13,11,1-6-4,114.8
