ts,date,jcd,rno,combo,p,odds,kaijin,ev,stake,status,win_combo,hit,payout,ret
2026-08-21 13:06:25,20260820,15,11,1-4-6,6.17,43.1,265.99,2.659,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,15,11,1-6-2,3.93,195.9,769.5,7.699,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,15,11,1-6-3,4.73,321.9,1522.88,15.226,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,15,11,1-6-4,3.06,232.3,710.4,7.108,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,15,11,1-6-5,1.12,234.8,261.9,2.63,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,15,12,1-2-5,3.03,37.5,113.63,1.136,100.0,settled,3-1-4,0,0,0.0
2026-08-21 13:06:25,20260820,15,12,1-5-2,1.79,69.5,124.61,1.244,100.0,settled,3-1-4,0,0,0.0
2026-08-21 13:06:25,20260820,16,1,1-3-4,3.29,54.6,179.77,1.796,100.0,settled,1-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,16,1,1-4-2,1.76,162.8,286.82,2.865,100.0,settled,1-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,16,1,1-4-3,2.29,179.1,410.34,4.101,100.0,settled,1-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,16,1,1-4-5,2.15,182.6,392.92,3.926,100.0,settled,1-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,16,1,1-4-6,1.18,340.6,402.93,4.019,100.0,settled,1-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,16,1,1-6-3,1.41,128.3,181.52,1.809,100.0,settled,1-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,16,1,1-6-4,0.61,436.0,267.44,2.66,100.0,settled,1-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,16,1,1-6-5,1.03,187.1,193.63,1.927,100.0,settled,1-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,16,3,1-4-5,0.58,400.6,233.31,2.323,100.0,settled,1-6-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,3,1-4-6,1.76,116.2,204.72,2.045,100.0,settled,1-6-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,3,1-5-2,0.62,298.1,185.33,1.848,100.0,settled,1-6-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,3,1-5-3,0.88,231.3,202.9,2.035,100.0,settled,1-6-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,3,1-5-4,0.41,518.7,214.12,2.127,100.0,settled,1-6-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,3,1-5-6,1.83,174.9,320.19,3.201,100.0,settled,1-6-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,3,1-6-4,2.4,67.6,161.94,1.622,100.0,settled,1-6-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,3,1-6-5,3.09,88.9,274.27,2.747,100.0,settled,1-6-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,4,1-2-6,3.84,285.8,1096.53,10.975,100.0,settled,5-1-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,4,1-3-2,7.0,68.2,477.45,4.774,100.0,settled,5-1-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,4,1-3-6,0.51,837.0,423.02,4.269,100.0,settled,5-1-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,4,1-4-6,0.91,349.0,318.95,3.176,100.0,settled,5-1-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,4,1-6-2,0.91,1113.0,1016.84,10.128,100.0,settled,5-1-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,4,1-6-3,0.29,1442.0,420.49,4.182,100.0,settled,5-1-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,4,1-6-4,0.3,1409.0,424.95,4.227,100.0,settled,5-1-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,4,1-6-5,0.18,1328.0,233.2,2.39,100.0,settled,5-1-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,5,1-2-4,5.54,60.8,336.77,3.368,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,5,1-2-5,5.23,374.6,1960.84,19.592,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,5,1-3-5,0.45,382.3,172.15,1.72,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,5,1-4-2,2.06,198.4,409.14,4.087,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,5,1-4-5,0.48,1040.0,494.1,4.992,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,5,1-5-2,1.08,922.2,994.5,9.96,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,5,1-5-3,0.28,1409.0,400.58,3.945,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,5,1-5-4,0.26,1745.0,446.37,4.537,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,6,1-3-2,2.66,99.8,264.98,2.655,100.0,settled,4-3-5,0,0,0.0
2026-08-21 13:06:25,20260820,16,6,1-3-4,2.73,61.6,168.46,1.682,100.0,settled,4-3-5,0,0,0.0
2026-08-21 13:06:25,20260820,16,6,1-4-3,2.89,55.4,159.87,1.601,100.0,settled,4-3-5,0,0,0.0
2026-08-21 13:06:25,20260820,16,7,1-2-5,1.68,99.1,166.01,1.665,100.0,settled,1-2-3,0,0,0.0
2026-08-21 13:06:25,20260820,16,7,1-2-6,1.39,119.1,165.1,1.655,100.0,settled,1-2-3,0,0,0.0
2026-08-21 13:06:25,20260820,16,7,1-5-2,1.54,76.7,117.93,1.181,100.0,settled,1-2-3,0,0,0.0
2026-08-21 13:06:25,20260820,16,7,1-5-6,3.66,41.0,150.26,1.501,100.0,settled,1-2-3,0,0,0.0
2026-08-21 13:06:25,20260820,16,7,1-6-2,1.57,152.3,239.83,2.391,100.0,settled,1-2-3,0,0,0.0
2026-08-21 13:06:25,20260820,16,7,1-6-3,4.83,28.8,139.12,1.391,100.0,settled,1-2-3,0,0,0.0
2026-08-21 13:06:25,20260820,16,7,1-6-5,3.18,63.9,203.04,2.032,100.0,settled,1-2-3,0,0,0.0
2026-08-21 13:06:25,20260820,16,8,1-2-3,1.97,68.2,134.05,1.344,100.0,settled,3-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,8,1-2-5,0.7,360.9,251.48,2.526,100.0,settled,3-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,8,1-2-6,1.16,136.8,158.48,1.587,100.0,settled,3-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,8,1-3-2,2.68,50.2,134.45,1.345,100.0,settled,3-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,8,1-5-2,0.41,592.7,245.73,2.43,100.0,settled,3-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,8,1-5-3,0.53,593.8,314.77,3.147,100.0,settled,3-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,8,1-5-4,0.32,681.5,219.03,2.181,100.0,settled,3-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,8,1-5-6,0.33,567.7,185.3,1.873,100.0,settled,3-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,16,9,1-2-5,2.17,90.3,195.88,1.96,100.0,settled,3-2-4,0,0,0.0
2026-08-21 13:06:25,20260820,16,9,1-3-5,5.47,35.4,193.51,1.936,100.0,settled,3-2-4,0,0,0.0
2026-08-21 13:06:25,20260820,16,9,1-5-2,0.93,220.3,205.72,2.049,100.0,settled,3-2-4,0,0,0.0
2026-08-21 13:06:25,20260820,16,9,1-5-3,2.24,188.2,420.72,4.216,100.0,settled,3-2-4,0,0,0.0
2026-08-21 13:06:25,20260820,16,9,1-5-6,0.96,299.0,288.15,2.87,100.0,settled,3-2-4,0,0,0.0
2026-08-21 13:06:25,20260820,16,9,1-6-2,0.94,230.6,216.58,2.168,100.0,settled,3-2-4,0,0,0.0
2026-08-21 13:06:25,20260820,16,9,1-6-3,2.04,177.4,362.75,3.619,100.0,settled,3-2-4,0,0,0.0
2026-08-21 13:06:25,20260820,16,9,1-6-5,0.74,423.2,313.17,3.132,100.0,settled,3-2-4,0,0,0.0
2026-08-21 13:06:25,20260820,16,11,1-5-2,2.1,50.1,105.25,1.052,100.0,settled,1-2-3,0,0,0.0
2026-08-21 13:06:25,20260820,18,1,1-2-6,4.37,45.7,199.65,1.997,100.0,settled,1-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,18,1,1-6-2,1.1,133.0,146.7,1.463,100.0,settled,1-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,18,2,1-2-4,4.1,175.9,721.65,7.212,100.0,settled,1-2-3,0,0,0.0
2026-08-21 13:06:25,20260820,18,2,1-3-2,17.26,20.7,357.36,3.573,100.0,settled,1-2-3,0,0,0.0
2026-08-21 13:06:25,20260820,18,2,1-3-4,3.29,247.7,815.78,8.149,100.0,settled,1-2-3,0,0,0.0
2026-08-21 13:06:25,20260820,18,2,1-4-2,1.77,397.0,701.38,7.027,100.0,settled,1-2-3,0,0,0.0
2026-08-21 13:06:25,20260820,18,2,1-4-3,1.49,516.3,768.82,7.693,100.0,settled,1-2-3,0,0,0.0
2026-08-21 13:06:25,20260820,18,2,1-4-5,1.83,470.7,861.66,8.614,100.0,settled,1-2-3,0,0,0.0
2026-08-21 13:06:25,20260820,18,2,1-5-4,1.74,249.4,433.98,4.34,100.0,settled,1-2-3,0,0,0.0
2026-08-21 13:06:25,20260820,18,3,1-2-6,4.25,354.6,1507.94,15.071,100.0,settled,1-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,18,3,1-3-6,0.68,325.0,219.86,2.21,100.0,settled,1-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,18,3,1-4-6,4.38,298.3,1306.32,13.066,100.0,settled,1-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,18,3,1-5-6,4.54,182.7,828.75,8.295,100.0,settled,1-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,18,3,1-6-2,1.71,974.0,1664.18,16.655,100.0,settled,1-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,18,3,1-6-3,0.51,1075.0,552.98,5.483,100.0,settled,1-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,18,3,1-6-4,1.86,1098.0,2044.37,20.423,100.0,settled,1-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,18,3,1-6-5,2.18,854.3,1863.31,18.624,100.0,settled,1-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,18,4,1-2-6,1.14,230.9,263.41,2.632,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,18,4,1-3-6,1.44,357.7,516.48,5.151,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,18,4,1-4-6,2.03,318.4,645.43,6.464,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,18,4,1-5-6,0.19,903.1,167.98,1.716,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,18,4,1-6-2,0.25,1151.0,290.28,2.877,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,18,4,1-6-3,0.32,1698.0,537.59,5.434,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,18,4,1-6-4,0.33,1151.0,379.25,3.798,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,18,4,1-6-5,0.1,1773.0,181.91,1.773,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,18,5,1-2-5,2.18,47.7,104.18,1.04,100.0,settled,1-5-2,0,0,0.0
2026-08-21 13:06:25,20260820,18,5,1-2-6,12.77,25.3,323.1,3.231,100.0,settled,1-5-2,0,0,0.0
2026-08-21 13:06:25,20260820,18,5,1-3-6,8.28,24.5,202.88,2.029,100.0,settled,1-5-2,0,0,0.0
2026-08-21 13:06:25,20260820,18,5,1-5-6,0.95,110.2,104.89,1.047,100.0,settled,1-5-2,0,0,0.0
2026-08-21 13:06:25,20260820,18,5,1-6-2,8.84,53.6,473.84,4.738,100.0,settled,1-5-2,0,0,0.0
2026-08-21 13:06:25,20260820,18,5,1-6-3,7.75,65.8,509.88,5.099,100.0,settled,1-5-2,0,0,0.0
2026-08-21 13:06:25,20260820,18,5,1-6-5,1.83,133.7,244.97,2.447,100.0,settled,1-5-2,0,0,0.0
2026-08-21 13:06:25,20260820,18,6,1-2-5,1.5,186.3,280.14,2.795,100.0,settled,1-4-3,0,0,0.0
2026-08-21 13:06:25,20260820,18,6,1-4-5,0.76,229.2,174.7,1.742,100.0,settled,1-4-3,0,0,0.0
2026-08-21 13:06:25,20260820,18,7,1-2-4,5.09,26.3,133.85,1.339,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,18,7,1-4-2,3.04,62.3,189.54,1.894,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,18,8,1-2-6,3.1,42.0,130.2,1.302,100.0,settled,1-2-6,1,4200.0,4200.0
2026-08-21 13:06:25,20260820,18,8,1-3-2,2.25,48.0,108.06,1.08,100.0,settled,1-2-6,0,0,0.0
2026-08-21 13:06:25,20260820,18,8,1-3-4,4.77,25.8,123.15,1.231,100.0,settled,1-2-6,0,0,0.0
2026-08-21 13:06:25,20260820,18,8,1-3-6,2.11,89.0,187.81,1.878,100.0,settled,1-2-6,0,0,0.0
2026-08-21 13:06:25,20260820,18,8,1-4-6,9.45,21.3,201.34,2.013,100.0,settled,1-2-6,0,0,0.0
2026-08-21 13:06:25,20260820,18,8,1-6-2,2.01,106.5,213.99,2.141,100.0,settled,1-2-6,0,0,0.0
2026-08-21 13:06:25,20260820,18,8,1-6-3,1.66,188.3,312.56,3.126,100.0,settled,1-2-6,0,0,0.0
2026-08-21 13:06:25,20260820,18,8,1-6-4,3.39,84.7,287.51,2.871,100.0,settled,1-2-6,0,0,0.0
2026-08-21 13:06:25,20260820,18,9,1-2-5,1.39,141.0,196.4,1.96,100.0,settled,1-4-6,0,0,0.0
2026-08-21 13:06:25,20260820,18,9,1-3-2,3.62,31.2,112.91,1.129,100.0,settled,1-4-6,0,0,0.0
2026-08-21 13:06:25,20260820,18,9,1-3-5,0.72,161.6,116.43,1.164,100.0,settled,1-4-6,0,0,0.0
2026-08-21 13:06:25,20260820,18,9,1-4-5,1.25,117.0,146.34,1.463,100.0,settled,1-4-6,0,0,0.0
2026-08-21 13:06:25,20260820,18,9,1-5-2,0.54,296.0,161.08,1.598,100.0,settled,1-4-6,0,0,0.0
2026-08-21 13:06:25,20260820,18,9,1-5-3,0.45,308.3,139.2,1.387,100.0,settled,1-4-6,0,0,0.0
2026-08-21 13:06:25,20260820,18,9,1-5-4,0.55,341.6,186.72,1.879,100.0,settled,1-4-6,0,0,0.0
2026-08-21 13:06:25,20260820,18,10,1-5-2,4.42,39.6,175.09,1.75,100.0,settled,1-2-3,0,0,0.0
2026-08-21 13:06:25,20260820,18,10,1-5-3,7.11,33.7,239.6,2.396,100.0,settled,1-2-3,0,0,0.0
2026-08-21 13:06:25,20260820,18,10,1-5-4,1.05,119.4,125.04,1.254,100.0,settled,1-2-3,0,0,0.0
2026-08-21 13:06:25,20260820,18,12,1-2-6,6.47,34.8,225.04,2.252,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,18,12,1-3-6,5.81,43.3,251.45,2.516,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,18,12,1-4-6,3.53,48.0,169.39,1.694,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,18,12,1-6-2,1.46,198.1,288.61,2.892,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,18,12,1-6-3,1.43,223.0,318.27,3.189,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,18,12,1-6-4,1.01,208.3,209.47,2.104,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,18,12,1-6-5,0.41,259.0,105.41,1.062,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,19,1,1-3-6,4.2,34.5,145.01,1.449,100.0,settled,1-3-6,1,3450.0,3450.0
2026-08-21 13:06:25,20260820,19,1,1-6-2,2.92,46.1,134.4,1.346,100.0,settled,1-3-6,0,0,0.0
2026-08-21 13:06:25,20260820,19,1,1-6-3,2.76,72.1,198.81,1.99,100.0,settled,1-3-6,0,0,0.0
2026-08-21 13:06:25,20260820,19,1,1-6-5,2.49,55.5,138.43,1.382,100.0,settled,1-3-6,0,0,0.0
2026-08-21 13:06:25,20260820,19,2,1-3-4,3.52,37.4,131.83,1.316,100.0,settled,1-3-6,0,0,0.0
2026-08-21 13:06:25,20260820,19,2,1-4-3,1.61,86.6,139.6,1.394,100.0,settled,1-3-6,0,0,0.0
2026-08-21 13:06:25,20260820,19,2,1-4-6,2.14,69.7,148.91,1.492,100.0,settled,1-3-6,0,0,0.0
2026-08-21 13:06:25,20260820,19,2,1-6-2,4.44,24.2,107.47,1.074,100.0,settled,1-3-6,0,0,0.0
2026-08-21 13:06:25,20260820,19,2,1-6-3,5.9,23.6,139.18,1.392,100.0,settled,1-3-6,0,0,0.0
2026-08-21 13:06:25,20260820,19,2,1-6-4,1.86,85.5,159.36,1.59,100.0,settled,1-3-6,0,0,0.0
2026-08-21 13:06:25,20260820,19,3,1-2-6,1.23,192.9,236.82,2.373,100.0,settled,1-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,19,3,1-4-5,1.99,97.4,193.52,1.938,100.0,settled,1-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,19,3,1-4-6,0.37,610.6,226.04,2.259,100.0,settled,1-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,19,3,1-5-6,2.23,303.8,676.68,6.775,100.0,settled,1-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,19,3,1-6-2,0.46,542.2,250.01,2.494,100.0,settled,1-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,19,3,1-6-3,0.3,706.7,212.08,2.12,100.0,settled,1-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,19,3,1-6-4,0.22,885.9,191.97,1.949,100.0,settled,1-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,19,3,1-6-5,0.94,1048.0,984.39,9.851,100.0,settled,1-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,19,4,1-2-6,7.85,20.9,164.02,1.641,100.0,settled,4-5-6,0,0,0.0
2026-08-21 13:06:25,20260820,19,4,1-3-2,7.81,20.5,160.17,1.601,100.0,settled,4-5-6,0,0,0.0
2026-08-21 13:06:25,20260820,19,4,1-3-6,5.89,25.0,147.17,1.472,100.0,settled,4-5-6,0,0,0.0
2026-08-21 13:06:25,20260820,19,4,1-4-2,1.22,95.2,115.87,1.161,100.0,settled,4-5-6,0,0,0.0
2026-08-21 13:06:25,20260820,19,4,1-4-6,1.77,98.9,174.67,1.751,100.0,settled,4-5-6,0,0,0.0
2026-08-21 13:06:25,20260820,19,4,1-6-2,4.87,56.4,274.94,2.747,100.0,settled,4-5-6,0,0,0.0
2026-08-21 13:06:25,20260820,19,4,1-6-3,3.25,79.6,258.89,2.587,100.0,settled,4-5-6,0,0,0.0
2026-08-21 13:06:25,20260820,19,4,1-6-4,1.67,166.6,277.81,2.782,100.0,settled,4-5-6,0,0,0.0
2026-08-21 13:06:25,20260820,19,5,1-2-3,5.07,22.2,112.47,1.126,100.0,settled,3-6-1,0,0,0.0
2026-08-21 13:06:25,20260820,19,5,1-6-3,6.56,21.9,143.7,1.437,100.0,settled,3-6-1,0,0,0.0
2026-08-21 13:06:25,20260820,19,6,1-4-3,1.04,102.9,107.32,1.07,100.0,settled,1-2-4,0,0,0.0
2026-08-21 13:06:25,20260820,19,6,1-6-4,1.11,96.5,107.0,1.071,100.0,settled,1-2-4,0,0,0.0
2026-08-21 13:06:25,20260820,19,7,1-2-5,0.49,482.5,234.59,2.364,100.0,settled,3-2-6,0,0,0.0
2026-08-21 13:06:25,20260820,19,7,1-3-5,0.29,549.3,159.08,1.593,100.0,settled,3-2-6,0,0,0.0
2026-08-21 13:06:25,20260820,19,7,1-5-2,0.13,1255.0,162.02,1.631,100.0,settled,3-2-6,0,0,0.0
2026-08-21 13:06:25,20260820,19,7,1-5-3,0.12,1358.0,167.44,1.63,100.0,settled,3-2-6,0,0,0.0
2026-08-21 13:06:25,20260820,19,7,1-5-6,0.15,1641.0,239.75,2.462,100.0,settled,3-2-6,0,0,0.0
2026-08-21 13:06:25,20260820,19,7,1-6-5,0.52,478.7,248.01,2.489,100.0,settled,3-2-6,0,0,0.0
2026-08-21 13:06:25,20260820,19,8,1-2-3,6.58,57.2,376.28,3.764,100.0,settled,2-1-3,0,0,0.0
2026-08-21 13:06:25,20260820,19,8,1-2-4,3.61,29.3,105.91,1.058,100.0,settled,2-1-3,0,0,0.0
2026-08-21 13:06:25,20260820,19,8,1-2-5,2.03,62.3,126.73,1.265,100.0,settled,2-1-3,0,0,0.0
2026-08-21 13:06:25,20260820,19,8,1-2-6,1.56,155.8,242.47,2.43,100.0,settled,2-1-3,0,0,0.0
2026-08-21 13:06:25,20260820,19,8,1-3-2,6.62,48.8,323.01,3.231,100.0,settled,2-1-3,0,0,0.0
2026-08-21 13:06:25,20260820,19,8,1-3-6,1.64,93.3,152.89,1.53,100.0,settled,2-1-3,0,0,0.0
2026-08-21 13:06:25,20260820,19,8,1-6-2,0.76,287.7,218.59,2.187,100.0,settled,2-1-3,0,0,0.0
2026-08-21 13:06:25,20260820,19,8,1-6-3,0.84,252.5,212.66,2.121,100.0,settled,2-1-3,0,0,0.0
2026-08-21 13:06:25,20260820,19,9,1-2-5,2.16,58.6,126.46,1.266,100.0,settled,1-2-4,0,0,0.0
2026-08-21 13:06:25,20260820,19,9,1-2-6,3.39,31.4,106.6,1.064,100.0,settled,1-2-4,0,0,0.0
2026-08-21 13:06:25,20260820,19,9,1-5-2,1.37,80.1,109.59,1.097,100.0,settled,1-2-4,0,0,0.0
2026-08-21 13:06:25,20260820,19,9,1-5-3,2.79,37.8,105.64,1.055,100.0,settled,1-2-4,0,0,0.0
2026-08-21 13:06:25,20260820,19,9,1-5-6,3.73,32.3,120.57,1.205,100.0,settled,1-2-4,0,0,0.0
2026-08-21 13:06:25,20260820,19,9,1-6-2,2.8,46.6,130.43,1.305,100.0,settled,1-2-4,0,0,0.0
2026-08-21 13:06:25,20260820,19,9,1-6-5,3.31,33.1,109.55,1.096,100.0,settled,1-2-4,0,0,0.0
2026-08-21 13:06:25,20260820,19,10,1-2-6,1.35,79.2,106.99,1.069,100.0,settled,3-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,19,10,1-3-6,6.82,25.7,175.19,1.753,100.0,settled,3-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,19,10,1-4-6,1.37,81.1,110.75,1.111,100.0,settled,3-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,19,10,1-6-2,1.12,168.7,188.96,1.889,100.0,settled,3-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,19,10,1-6-3,3.61,92.9,335.73,3.354,100.0,settled,3-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,19,10,1-6-4,0.93,148.5,137.39,1.381,100.0,settled,3-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,19,11,1-2-3,3.99,28.3,112.86,1.129,100.0,settled,1-4-3,0,0,0.0
2026-08-21 13:06:25,20260820,19,11,1-2-4,4.07,32.0,130.16,1.302,100.0,settled,1-4-3,0,0,0.0
2026-08-21 13:06:25,20260820,19,11,1-4-2,6.02,26.3,158.38,1.583,100.0,settled,1-4-3,0,0,0.0
2026-08-21 13:06:25,20260820,20,1,1-2-5,3.83,75.9,290.68,2.907,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,20,1,1-3-2,7.46,46.3,345.39,3.454,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,20,1,1-4-2,6.97,40.2,280.08,2.802,100.0,settled,1-4-2,1,4020.0,4020.0
2026-08-21 13:06:25,20260820,20,1,1-4-3,3.46,70.7,244.31,2.446,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,20,1,1-4-5,2.01,173.6,349.72,3.489,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,20,1,1-5-2,1.23,265.7,327.34,3.268,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,20,1,1-5-3,0.71,370.4,264.39,2.63,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,20,1,1-5-4,0.86,292.4,252.75,2.515,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,20,2,1-2-3,5.43,42.0,227.87,2.281,100.0,settled,2-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,20,2,1-3-2,4.49,114.4,514.13,5.137,100.0,settled,2-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,20,2,1-3-4,0.59,218.3,128.82,1.288,100.0,settled,2-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,20,2,1-3-5,0.68,182.7,124.71,1.242,100.0,settled,2-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,20,2,1-4-2,1.74,62.8,109.56,1.093,100.0,settled,2-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,20,2,1-4-3,0.5,260.7,129.44,1.303,100.0,settled,2-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,20,2,1-5-2,2.35,50.7,118.97,1.191,100.0,settled,2-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,20,2,1-5-3,0.73,301.5,220.7,2.201,100.0,settled,2-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,20,4,1-4-6,3.8,27.5,104.63,1.045,100.0,settled,5-3-1,0,0,0.0
2026-08-21 13:06:25,20260820,20,4,1-6-3,0.36,282.2,101.17,1.016,100.0,settled,5-3-1,0,0,0.0
2026-08-21 13:06:25,20260820,20,4,1-6-4,1.06,123.6,130.55,1.31,100.0,settled,5-3-1,0,0,0.0
2026-08-21 13:06:25,20260820,20,4,1-6-5,0.88,120.8,106.49,1.063,100.0,settled,5-3-1,0,0,0.0
2026-08-21 13:06:25,20260820,20,5,1-2-5,6.63,50.5,334.57,3.348,100.0,settled,2-1-4,0,0,0.0
2026-08-21 13:06:25,20260820,20,5,1-2-6,4.81,146.6,705.35,7.051,100.0,settled,2-1-4,0,0,0.0
2026-08-21 13:06:25,20260820,20,5,1-3-2,12.12,31.2,378.18,3.781,100.0,settled,2-1-4,0,0,0.0
2026-08-21 13:06:25,20260820,20,5,1-3-6,1.08,290.9,315.13,3.142,100.0,settled,2-1-4,0,0,0.0
2026-08-21 13:06:25,20260820,20,5,1-5-2,1.98,155.9,307.92,3.087,100.0,settled,2-1-4,0,0,0.0
2026-08-21 13:06:25,20260820,20,5,1-6-2,1.07,591.7,635.01,6.331,100.0,settled,2-1-4,0,0,0.0
2026-08-21 13:06:25,20260820,20,5,1-6-3,0.42,910.0,383.66,3.822,100.0,settled,2-1-4,0,0,0.0
2026-08-21 13:06:25,20260820,20,5,1-6-5,0.34,1108.0,378.49,3.767,100.0,settled,2-1-4,0,0,0.0
2026-08-21 13:06:25,20260820,20,6,1-3-5,6.28,48.5,304.37,3.046,100.0,settled,2-1-3,0,0,0.0
2026-08-21 13:06:25,20260820,20,6,1-3-6,7.21,31.2,225.0,2.25,100.0,settled,2-1-3,0,0,0.0
